Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Series A - Xage Security,https://www.crunchbase.com/funding_round/xage-security-series-a--f8789b92,Xage Security,https://www.crunchbase.com/organization/xage-security,Series A,12000000,USD,12000000,2018-07-22,"Information Technology, Internet of Things, Network Security, Security, Software","Palo Alto, California, United States, North America",$1M to $10M,2,Early Stage Venture
Seed Round - Sportamix,https://www.crunchbase.com/funding_round/sportamix-7d38-seed--720604d4,Sportamix,https://www.crunchbase.com/organization/sportamix-7d38,Seed,240000,USD,240000,2018-07-23,"Education, Information Technology, Internet, Social Media, Sports","Santa Monica, California, United States, North America",,5,Seed
Series B - Gossamer Bio,https://www.crunchbase.com/funding_round/gossamer-bio-series-b--bdd0edda,Gossamer Bio,https://www.crunchbase.com/organization/gossamer-bio,Series B,230000000,USD,230000000,2018-07-23,"Biotechnology, Health Care, Therapeutics","San Diego, California, United States, North America",$10M to $50M,3,IPO
Series E - Metromile,https://www.crunchbase.com/funding_round/metromile-series-e--cdfc38b0,Metromile,https://www.crunchbase.com/organization/metromile,Series E,93000000,USD,93000000,2018-07-24,"Artificial Intelligence, Auto Insurance, Automotive, Big Data, Financial Services, FinTech, InsurTech, Internet, Machine Learning, Mobile Apps","San Francisco, California, United States, North America",$100M to $500M,6,Late Stage Venture
Corporate Round - BGOGO,https://www.crunchbase.com/funding_round/bgogo-corporate-round--3100a9bb,BGOGO,https://www.crunchbase.com/organization/bgogo,Corporate Round,,,,2018-07-24,"Communities, Cryptocurrency, Financial Services, Internet","Foster City, California, United States, North America",,4,
Series B - Tally Technologies,https://www.crunchbase.com/funding_round/tally-technologies-series-b--9c5e66d5,Tally Technologies,https://www.crunchbase.com/organization/tally-technologies,Series B,25000000,USD,25000000,2018-07-24,"Credit Cards, Financial Services, FinTech, Mobile Apps","San Francisco, California, United States, North America",Less than $1M,5,Late Stage Venture
Series A - Beddr Sleep,https://www.crunchbase.com/funding_round/beddr-sleep-series-a--8c69a367,Beddr Sleep,https://www.crunchbase.com/organization/beddr-sleep,Series A,5600000,USD,5600000,2018-07-24,"Health Care, Health Diagnostics, Information Technology, mHealth, Personal Health","Mountain View, California, United States, North America",Less than $1M,1,Early Stage Venture
Seed Round - Enter,https://www.crunchbase.com/funding_round/enter-2-seed--ed733751,Enter,https://www.crunchbase.com/organization/enter-2,Seed,,,,2018-07-24,"Electronic Health Record (EHR), Finance, Financial Services, FinTech, Health Care, Health Insurance, Medical, Payments","San Francisco, California, United States, North America",,4,Seed
Series D - Stem,https://www.crunchbase.com/funding_round/stem-series-d--6e13b54f,Stem,https://www.crunchbase.com/organization/stem,Series D,26000000,USD,26000000,2018-07-24,"Enterprise Software, Information Services, Information Technology","Millbrae, California, United States, North America",$10M to $50M,10,Late Stage Venture
Seed Round - Send Reality,https://www.crunchbase.com/funding_round/send-reality-seed--4ddacc50,Send Reality,https://www.crunchbase.com/organization/send-reality,Seed,,,,2018-07-25,"Computer Vision, Information Technology, Real Estate, Virtual Reality","San Francisco, California, United States, North America",Less than $1M,2,Seed
Series B - Forge,https://www.crunchbase.com/funding_round/equidate-series-b--3760a789,Forge,https://www.crunchbase.com/organization/equidate,Series B,50000000,USD,50000000,2018-07-25,"Finance, Financial Services, FinTech, Marketplace","San Francisco, California, United States, North America",Less than $1M,6,Early Stage Venture
Series A - HealthCrowd,https://www.crunchbase.com/funding_round/healthcrowd-series-a--b1f3ef13,HealthCrowd,https://www.crunchbase.com/organization/healthcrowd,Series A,7200000,USD,7200000,2018-07-25,"Big Data, Enterprise Software, Health Care, mHealth, Productivity Tools, SaaS","San Mateo, California, United States, North America",$1M to $10M,4,Early Stage Venture
Series E - Alector,https://www.crunchbase.com/funding_round/alector-series-e--3203322e,Alector,https://www.crunchbase.com/organization/alector,Series E,133000000,USD,133000000,2018-07-25,"Biotechnology, Genetics, Health Care, Therapeutics","San Francisco, California, United States, North America",$1M to $10M,5,IPO
Seed Round - Send Reality,https://www.crunchbase.com/funding_round/send-reality-seed--376bec38,Send Reality,https://www.crunchbase.com/organization/send-reality,Seed,,,,2018-07-25,"Computer Vision, Information Technology, Real Estate, Virtual Reality","San Francisco, California, United States, North America",Less than $1M,2,Seed
Seed Round - uplift,https://www.crunchbase.com/funding_round/uplift-seed--513281cf,uplift,https://www.crunchbase.com/organization/uplift,Seed,1275000,USD,1275000,2018-07-25,"Artificial Intelligence, Fitness, Health Care, Sports","Palo Alto, California, United States, North America",,1,Seed
Venture Round - Mistral Therapeutics,https://www.crunchbase.com/funding_round/mistral-therapeutics-series-unknown--23099468,Mistral Therapeutics,https://www.crunchbase.com/organization/mistral-therapeutics,Venture - Series Unknown,25898082,USD,25898082,2018-07-25,"Biotechnology, Health Care, Medical","San Diego, California, United States, North America",,2,
Post-IPO Equity - Marina Biotech,https://www.crunchbase.com/funding_round/marina-biotech-post-ipo-equity--87e646eb,Marina Biotech,https://www.crunchbase.com/organization/marina-biotech,Post-IPO Equity,1500000,USD,1500000,2018-07-25,"Biotechnology, Health Care, Medical, Pharmaceutical","City Of Industry, California, United States, North America",Less than $1M,6,IPO
Venture Round - Abrexa Pharmaceuticals,https://www.crunchbase.com/funding_round/abrexa-pharmaceuticals-series-unknown--c16d72fc,Abrexa Pharmaceuticals,https://www.crunchbase.com/organization/abrexa-pharmaceuticals,Venture - Series Unknown,7632252,USD,7632252,2018-07-25,"Health Care, Pharmaceutical, Service Industry","San Diego, California, United States, North America",,1,
Series A - OpenInvest,https://www.crunchbase.com/funding_round/openinvest-series-a--e9254bfc,OpenInvest,https://www.crunchbase.com/organization/openinvest,Series A,10400000,USD,10400000,2018-07-26,"Financial Services, FinTech, Sustainability","San Francisco, California, United States, North America",Less than $1M,5,Early Stage Venture
Venture Round - Ciitizen,https://www.crunchbase.com/funding_round/ciitizen-series-unknown--e547dcfc,Ciitizen,https://www.crunchbase.com/organization/ciitizen,Venture - Series Unknown,3000000,USD,3000000,2018-07-26,Health Care,"Redwood City, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series B - RaiseMe,https://www.crunchbase.com/funding_round/raise-labs-inc-series-b--112bc470,RaiseMe,https://www.crunchbase.com/organization/raise-labs-inc,Series B,15000000,USD,15000000,2018-07-26,"Education, Finance","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Series E - Sutro Biopharma,https://www.crunchbase.com/funding_round/sutro-biopharma-series-e--32fe7b77,Sutro Biopharma,https://www.crunchbase.com/organization/sutro-biopharma,Series E,85400000,USD,85400000,2018-07-26,"Biotechnology, Information Technology, Medical","South San Francisco, California, United States, North America",$10M to $50M,8,IPO
Venture Round - Circle Medical,https://www.crunchbase.com/funding_round/circle-medical-2-series-unknown--32d14d68,Circle Medical,https://www.crunchbase.com/organization/circle-medical-2,Venture - Series Unknown,6112858,USD,6112858,2018-07-26,"Fitness, Health Care, Insurance, Wellness","San Francisco, California, United States, North America",$1M to $10M,4,
"Venture Round - Kencor Health, Inc",https://www.crunchbase.com/funding_round/ribbideo-inc-series-unknown--0a16cf6f,"Kencor Health, Inc",https://www.crunchbase.com/organization/ribbideo-inc,Venture - Series Unknown,2069000,USD,2069000,2018-07-27,"Health Care, Medical, Pharmaceutical","Sunnyvale, California, United States, North America",,2,
Venture Round - ZeroBrush,https://www.crunchbase.com/funding_round/zerobrush-series-unknown--13e00406,ZeroBrush,https://www.crunchbase.com/organization/zerobrush,Venture - Series Unknown,1500000,USD,1500000,2018-07-30,"Health Care, Medical","Palo Alto, California, United States, North America",,1,
Grant - Raydiant Oximetry,https://www.crunchbase.com/funding_round/raydiant-oximetry-inc-grant--fd65248b,Raydiant Oximetry,https://www.crunchbase.com/organization/raydiant-oximetry-inc,Grant,200000,USD,200000,2018-07-30,"Biotechnology, Health Care, Medical, Women's","Mountain View, California, United States, North America",$1M to $10M,2,Seed
Seed Round - Raydiant Oximetry,https://www.crunchbase.com/funding_round/raydiant-oximetry-inc-seed--a4be9d90,Raydiant Oximetry,https://www.crunchbase.com/organization/raydiant-oximetry-inc,Seed,1000000,USD,1000000,2018-07-30,"Biotechnology, Health Care, Medical, Women's","Mountain View, California, United States, North America",$1M to $10M,2,Seed
Secondary Market - Marqeta,https://www.crunchbase.com/funding_round/marqeta-secondary-market--ae5d03ac,Marqeta,https://www.crunchbase.com/organization/marqeta,Secondary Market,,,,2018-07-31,"FinTech, Payments, Transaction Processing","Oakland, California, United States, North America",$10M to $50M,7,Late Stage Venture
Series C - Gusto,https://www.crunchbase.com/funding_round/gusto-series-c--a9793c89,Gusto,https://www.crunchbase.com/organization/gusto,Series C,140000000,USD,140000000,2018-07-31,"Employee Benefits, Enterprise Software, Financial Services, FinTech, Human Resources, Personal Finance, SaaS","San Francisco, California, United States, North America",$100M to $500M,9,Late Stage Venture
Series C - Verana Health,https://www.crunchbase.com/funding_round/verana-health-series-c--56f718be,Verana Health,https://www.crunchbase.com/organization/verana-health,Series C,30000000,USD,30000000,2018-07-31,"Analytics, Database, Health Care","San Francisco, California, United States, North America",$1M to $10M,4,Late Stage Venture
Series E - BlueVine,https://www.crunchbase.com/funding_round/bluevine-series-e--642dd7ca,BlueVine,https://www.crunchbase.com/organization/bluevine,Series E,12000000,USD,12000000,2018-07-31,"Finance, Financial Services, FinTech, Small and Medium Businesses","Redwood City, California, United States, North America",$50M to $100M,13,Late Stage Venture
Grant - scibac,https://www.crunchbase.com/funding_round/scibac-grant--a32420ea,scibac,https://www.crunchbase.com/organization/scibac,Grant,3760000,USD,3760000,2018-07-31,"Biotechnology, Health Care, Therapeutics","Burlingame, California, United States, North America",Less than $1M,1,
Series A - SmithRx,https://www.crunchbase.com/funding_round/smithrx-series-a--eb2c7bcd,SmithRx,https://www.crunchbase.com/organization/smithrx,Series A,5500000,USD,5500000,2018-07-31,"Health Care, Information Technology","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Pre Seed Round - zecOps,https://www.crunchbase.com/funding_round/zecops-inc-pre-seed--7537694e,zecOps,https://www.crunchbase.com/organization/zecops-inc,Pre-Seed,,,,2018-07-31,"Computer, Information Technology, Network Security","San Francisco, California, United States, North America",$1M to $10M,2,Seed
Series E - Dynamic Signal,https://www.crunchbase.com/funding_round/dynamic-signal-series-e--6ebf1c00,Dynamic Signal,https://www.crunchbase.com/organization/dynamic-signal,Series E,10000000,USD,10000000,2018-07-31,"Content, Human Resources, Information Technology, Mobile Apps, SaaS, Social Media Marketing","San Bruno, California, United States, North America",$50M to $100M,6,Late Stage Venture
Series G - Freshworks,https://www.crunchbase.com/funding_round/freshworks-series-g--840be151,Freshworks,https://www.crunchbase.com/organization/freshworks,Series G,100000000,USD,100000000,2018-07-31,"CRM, Information Services, Information Technology, SaaS, Software","San Mateo, California, United States, North America",$10M to $50M,8,Late Stage Venture
Series A - Naked Labs,https://www.crunchbase.com/funding_round/naked-labs-series-a--7bca40ba,Naked Labs,https://www.crunchbase.com/organization/naked-labs,Series A,14000000,USD,14000000,2018-08-01,"3D Technology, Consumer Electronics, Electronics, Fitness, Health Care","Redwood City, California, United States, North America",$1M to $10M,2,Early Stage Venture
Seed Round - Aegis Custody,https://www.crunchbase.com/funding_round/aegis-custody-seed--4c8f9ee0,Aegis Custody,https://www.crunchbase.com/organization/aegis-custody,Seed,,,,2018-08-01,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services, FinTech, Software","San Francisco, California, United States, North America",,1,Seed
"Seed Round - Bullish, Inc.",https://www.crunchbase.com/funding_round/bullish-inc-seed--cbcb34f7,"Bullish, Inc.",https://www.crunchbase.com/organization/bullish-inc,Seed,,,,2018-08-01,"Financial Services, Information Technology","San Francisco, California, United States, North America",,1,Seed
Seed Round - Banyan Security,https://www.crunchbase.com/funding_round/banyanops-seed--9aa43a4f,Banyan Security,https://www.crunchbase.com/organization/banyanops,Seed,,,,2018-08-01,"Cyber Security, Enterprise Software, Information Technology, Security, Software","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Convertible Note - Biovirtua,https://www.crunchbase.com/funding_round/biovirtua-convertible-note--76c7ac57,Biovirtua,https://www.crunchbase.com/organization/biovirtua,Convertible Note,,,,2018-08-01,"Health Care, Health Diagnostics, Medical","San Francisco, California, United States, North America",Less than $1M,2,
Venture Round - NetObjex,https://www.crunchbase.com/funding_round/netobjex-series-unknown--3f071160,NetObjex,https://www.crunchbase.com/organization/netobjex,Venture - Series Unknown,,,,2018-08-01,"Asset Management, Big Data, Blockchain, Cryptocurrency, Information Technology, Smart Cities, Software","Irvine, California, United States, North America",$1M to $10M,6,
Grant - Magnetic Insight,https://www.crunchbase.com/funding_round/magnetic-insight-inc-grant--1b4ba467,Magnetic Insight,https://www.crunchbase.com/organization/magnetic-insight-inc,Grant,1500000,USD,1500000,2018-08-01,"Health Care, Life Science, Medical Device","Alameda, California, United States, North America",$1M to $10M,5,Early Stage Venture
Seed Round - Involve,https://www.crunchbase.com/funding_round/glipped-seed--b492a261,Involve,https://www.crunchbase.com/organization/glipped,Seed,2500000,USD,2500000,2018-08-01,"Artificial Intelligence, Enterprise Software, Information Technology, SaaS, Social CRM, Software","Santa Monica, California, United States, North America",Less than $1M,2,Seed
