Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Convertible Note - Greenrush,https://www.crunchbase.com/funding_round/greenrush-convertible-note--9f85b1f8,Greenrush,https://www.crunchbase.com/organization/greenrush,Convertible Note,3200000,USD,3200000,2018-05-01,"Cannabis, E-Commerce, Marketing, Marketplace, Mobile, Online Portals","San Mateo, California, United States, North America",$1M to $10M,4,Early Stage Venture
Series D - IfOnly,https://www.crunchbase.com/funding_round/ifonly-series-d--5f7d3c5e,IfOnly,https://www.crunchbase.com/organization/ifonly,Series D,20000000,USD,20000000,2018-04-04,"E-Commerce, Marketplace, Retail, Retail Technology","San Francisco, California, United States, North America",$1M to $10M,8,Late Stage Venture
Series B - NimbleRx,https://www.crunchbase.com/funding_round/nimble-pharmacy-series-b--64ba71c8,NimbleRx,https://www.crunchbase.com/organization/nimble-pharmacy,Series B,28000000,USD,28000000,2017-10-24,"E-Commerce, Health Care, Medical, Mobile, Pharmaceutical","Menlo Park, California, United States, North America",$1M to $10M,5,Late Stage Venture
"Series A - SmartStory Technologies, Inc.",https://www.crunchbase.com/funding_round/transilio-series-a--bd063008,"SmartStory Technologies, Inc.",https://www.crunchbase.com/organization/transilio,Series A,1248984,USD,1248984,2017-08-22,"CRM, E-Commerce, Enterprise Software, Marketing Automation, Video","San Mateo, California, United States, North America",Less than $1M,5,Early Stage Venture
Seed Round - Cannaly,https://www.crunchbase.com/funding_round/cannaly-seed--37ca99b0,Cannaly,https://www.crunchbase.com/organization/cannaly,Seed,250000,USD,250000,2018-01-30,"Cannabis, E-Commerce, Enterprise Software","San Mateo, California, United States, North America",,1,Seed
Venture Round - BVAccel,https://www.crunchbase.com/funding_round/brand-value-accelerator-series-unknown--e21c321e,BVAccel,https://www.crunchbase.com/organization/brand-value-accelerator,Venture - Series Unknown,,,,2018-08-29,"Advertising, E-Commerce, Marketing, Web Design","San Diego, California, United States, North America",Less than $1M,2,
Seed Round - MyLabBox,https://www.crunchbase.com/funding_round/mylabbox-seed--96c04736,MyLabBox,https://www.crunchbase.com/organization/mylabbox,Seed,1560000,USD,1560000,2018-08-16,"E-Commerce, Health Care, Health Diagnostics, Medical","Los Angeles, California, United States, North America",$1M to $10M,4,Seed
Seed Round - Jawstrow Inc.,https://www.crunchbase.com/funding_round/jawstrow-inc-seed--fae647fd,Jawstrow Inc.,https://www.crunchbase.com/organization/jawstrow-inc,Seed,50000,USD,50000,2017-10-22,"Augmented Reality, E-Commerce, Virtual Reality","Marina Del Rey, California, United States, North America",,1,Seed
Seed Round - OurMenu,https://www.crunchbase.com/funding_round/ourmenu-seed--d1370e0a,OurMenu,https://www.crunchbase.com/organization/ourmenu,Seed,,,,2018-03-20,"Apps, B2B, E-Commerce, Food and Beverage, Food Delivery, Internet, Service Industry, Travel","Mountain View, California, United States, North America",,2,Seed
Series B - ChowNow,https://www.crunchbase.com/funding_round/chownow-series-b--22e3151e,ChowNow,https://www.crunchbase.com/organization/chownow,Series B,20000000,USD,20000000,2017-10-24,"Apps, Delivery Service, E-Commerce, Hospitality, Internet, Local, Mobile Apps, Restaurants","Playa Vista, California, United States, North America",$1M to $10M,9,Late Stage Venture
Seed Round - Birdies,https://www.crunchbase.com/funding_round/birdies-seed--c02512a6,Birdies,https://www.crunchbase.com/organization/birdies,Seed,2100000,USD,2100000,2017-09-12,"E-Commerce, Lifestyle, Retail, Shoes","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
Venture Round - JUUL,https://www.crunchbase.com/funding_round/juul-series-unknown--3ca182ab,JUUL,https://www.crunchbase.com/organization/juul,Venture - Series Unknown,650000000,USD,650000000,2018-07-10,"B2C, Consumer Electronics, Consumer Goods, E-Commerce, Leisure, Lifestyle","San Francisco, California, United States, North America",$1B to $10B,9,
Seed Round - 11Three,https://www.crunchbase.com/funding_round/11three-seed--e21cf047,11Three,https://www.crunchbase.com/organization/11three,Seed,,,,2017-07-18,E-Commerce,"Palo Alto, California, United States, North America",,1,Seed
Series D - Madison Reed,https://www.crunchbase.com/funding_round/madison-reed-inc-series-d--45419b7c,Madison Reed,https://www.crunchbase.com/organization/madison-reed-inc,Series D,60700000,USD,60700000,2019-01-29,"Beauty, E-Commerce, Retail, Retail Technology","San Francisco, California, United States, North America",$50M to $100M,4,Late Stage Venture
Series A - Whiplash,https://www.crunchbase.com/funding_round/whiplash-2-series-a--82b43529,Whiplash,https://www.crunchbase.com/organization/whiplash-2,Series A,,,,2018-02-22,"Consumer, E-Commerce","San Francisco, California, United States, North America",$10M to $50M,2,M&A
Series B - BorderX Lab,https://www.crunchbase.com/funding_round/borderx-lab-series-b--3ef5c047,BorderX Lab,https://www.crunchbase.com/organization/borderx-lab,Series B,20000000,USD,20000000,2018-05-10,"E-Commerce, Mobile, Robotics, Shopping","Sunnyvale, California, United States, North America",,2,Early Stage Venture
Debt Financing - Uplift,https://www.crunchbase.com/funding_round/uplift-inc-debt-financing--40a388c2,Uplift,https://www.crunchbase.com/organization/uplift-inc,Debt Financing,75000000,USD,75000000,2017-12-21,"E-Commerce, FinTech, Information Services, Information Technology, Travel","Menlo Park, California, United States, North America",$10M to $50M,5,Late Stage Venture
Series A - Webgility,https://www.crunchbase.com/funding_round/webgility-series-a--764dc663,Webgility,https://www.crunchbase.com/organization/webgility,Series A,6400000,USD,6400000,2017-09-20,"Business Intelligence, E-Commerce, SaaS, Software","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
Pre Seed Round - Skylar,https://www.crunchbase.com/funding_round/skylar-body-pre-seed--a09143e7,Skylar,https://www.crunchbase.com/organization/skylar-body,Pre-Seed,,,,2017-11-16,"Beauty, Consumer Goods, Cosmetics, E-Commerce, Sales","Los Angeles, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series A - VYRL,https://www.crunchbase.com/funding_round/vyrl-series-a--b5507f58,VYRL,https://www.crunchbase.com/organization/vyrl,Series A,,,,2019-06-01,"Big Data, Digital Marketing, E-Commerce, Marketing Automation, Social Media Marketing","Irvine, California, United States, North America",$1M to $10M,3,Early Stage Venture
Pre Seed Round - Tapcart,https://www.crunchbase.com/funding_round/tapcart-pre-seed--c72bd1d7,Tapcart,https://www.crunchbase.com/organization/tapcart,Pre-Seed,850000,USD,850000,2017-12-01,"E-Commerce, iOS, Marketing Automation, Mobile, Predictive Analytics","Santa Monica, California, United States, North America",Less than $1M,3,Seed
Seed Round - Ample Foods,https://www.crunchbase.com/funding_round/ample-foods-seed--a7090185,Ample Foods,https://www.crunchbase.com/organization/ample-foods,Seed,2000000,USD,2000000,2018-05-08,"Consumer Goods, E-Commerce, Fitness, Food and Beverage, Food Processing, Health Care, Wellness","San Francisco, California, United States, North America",Less than $1M,4,Early Stage Venture
Seed Round - Bricleir,https://www.crunchbase.com/funding_round/bricleir-seed--4149b69a,Bricleir,https://www.crunchbase.com/organization/bricleir,Seed,1000000,USD,1000000,2019-03-25,"Consulting, E-Commerce, Internet, Software","Palo Alto, California, United States, North America",,2,Seed
Pre Seed Round - OutSize,https://www.crunchbase.com/funding_round/outsize-pre-seed--63d0a271,OutSize,https://www.crunchbase.com/organization/outsize,Pre-Seed,1000,USD,1000,2018-05-14,"E-Commerce, Fashion, Machine Learning, Retail, Retail Technology, Shopping","Escondido, California, United States, North America",,1,Seed
Venture Round - Babylist,https://www.crunchbase.com/funding_round/babylist-series-unknown--c2c6c572,Babylist,https://www.crunchbase.com/organization/babylist,Venture - Series Unknown,,,,2018-02-15,"Baby, E-Commerce, Internet, Parenting","Oakland, California, United States, North America",$1M to $10M,3,
Pre Seed Round - uDroppy,https://www.crunchbase.com/funding_round/udroppy-ltd-pre-seed--a2601c3b,uDroppy,https://www.crunchbase.com/organization/udroppy-ltd,Pre-Seed,700000,EUR,857415,2018-04-05,"E-Commerce, Software","San Francisco, California, United States, North America",,2,Seed
Series A - Dor,https://www.crunchbase.com/funding_round/dor-technologies-series-a--eb7d92cd,Dor,https://www.crunchbase.com/organization/dor-technologies,Series A,8500000,USD,8500000,2018-08-06,"Apps, Big Data, E-Commerce, Marketing, Retail Technology","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Venture Round - ArtSquare,https://www.crunchbase.com/funding_round/art-square-series-unknown--9fdbc9c6,ArtSquare,https://www.crunchbase.com/organization/art-square,Venture - Series Unknown,,,,2017-07-05,"Art, E-Commerce, Mobile","San Francisco, California, United States, North America",Less than $1M,3,
Venture Round - Tradesy,https://www.crunchbase.com/funding_round/tradesy-series-unknown--fbe521eb,Tradesy,https://www.crunchbase.com/organization/tradesy,Venture - Series Unknown,,,,2018-03-25,"E-Commerce, Fashion, Internet, Retail","Santa Monica, California, United States, North America",$10M to $50M,5,
Series B - Greenrush,https://www.crunchbase.com/funding_round/greenrush-series-b--eaca1dc1,Greenrush,https://www.crunchbase.com/organization/greenrush,Series B,,,,2018-12-04,"Cannabis, E-Commerce, Marketing, Marketplace, Mobile, Online Portals","San Mateo, California, United States, North America",$1M to $10M,4,Early Stage Venture
Funding Round - Agrabid,https://www.crunchbase.com/funding_round/agrabid-undisclosed--aa066bd8,Agrabid,https://www.crunchbase.com/organization/agrabid,Funding Round,,,,2019-02-12,"Cannabis, E-Commerce, Enterprise Software, Internet, Software","San Diego, California, United States, North America",,1,
Angel Round - Acuity.AI,https://www.crunchbase.com/funding_round/acuity-ai-angel--6d9fcb79,Acuity.AI,https://www.crunchbase.com/organization/acuity-ai,Angel,,,,2017-07-18,"Artificial Intelligence, Digital Marketing, E-Commerce, Marketing, SaaS, Software, Video","Palo Alto, California, United States, North America",,2,Seed
Series A - Weee!,https://www.crunchbase.com/funding_round/weee-series-a--673fd26b,Weee!,https://www.crunchbase.com/organization/weee,Series A,10800000,USD,10800000,2019-03-01,"E-Commerce, Grocery, Local, Mobile","Fremont, California, United States, North America",$1M to $10M,5,Early Stage Venture
"Seed Round - Instamotor Technologies, Inc",https://www.crunchbase.com/funding_round/instamotor-seed--f19c5d01,"Instamotor Technologies, Inc",https://www.crunchbase.com/organization/instamotor,Seed,,,,2017-08-31,"Automotive, E-Commerce, Mobile","Temecula, California, United States, North America",,5,Seed
Funding Round - Nebia,https://www.crunchbase.com/funding_round/nebia-undisclosed--b22f5ba8,Nebia,https://www.crunchbase.com/organization/nebia,Funding Round,,,,2018-08-01,"Consumer Goods, E-Commerce, Environmental Engineering, Food and Beverage, Product Design, Water, Web Design","San Francisco, California, United States, North America",Less than $1M,6,
Series C - Shift,https://www.crunchbase.com/funding_round/shiftcars-series-c--a7bd8615,Shift,https://www.crunchbase.com/organization/shiftcars,Series C,,,,2018-05-18,"Automotive, E-Commerce, Internet, Logistics, Marketplace, Retail Technology","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Seed Round - Tundra,https://www.crunchbase.com/funding_round/tundra-seed--622349b0,Tundra,https://www.crunchbase.com/organization/tundra,Seed,,,,2017-12-23,"E-Commerce, Internet","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
Series B - Dolls Kill,https://www.crunchbase.com/funding_round/dolls-kill-series-b--ba85c59a,Dolls Kill,https://www.crunchbase.com/organization/dolls-kill,Series B,10724988,USD,10724988,2018-12-21,"E-Commerce, Fashion, Lifestyle","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Convertible Note - Voyajoy,https://www.crunchbase.com/funding_round/voyajoy-convertible-note--727f6406,Voyajoy,https://www.crunchbase.com/organization/voyajoy,Convertible Note,969000,USD,969000,2017-11-01,"E-Commerce, Hospitality, Real Estate, Rental","San Francisco, California, United States, North America",Less than $1M,2,Seed
Series A - Roadster,https://www.crunchbase.com/funding_round/roadster-series-a--027a2951,Roadster,https://www.crunchbase.com/organization/roadster,Series A,7000000,USD,7000000,2017-08-21,"Automotive, E-Commerce","San Francisco, California, United States, North America",Less than $1M,6,Early Stage Venture
Venture Round - Fanbank,https://www.crunchbase.com/funding_round/fanbank-series-unknown--fb41800c,Fanbank,https://www.crunchbase.com/organization/fanbank,Venture - Series Unknown,5899996,USD,5899996,2018-08-14,"E-Commerce, E-Commerce Platforms, Local Business, Marketing, Personalization, SaaS","Santa Monica, California, United States, North America",$1M to $10M,3,
Seed Round - Printify,https://www.crunchbase.com/funding_round/printify-2-seed--c1b0c36d,Printify,https://www.crunchbase.com/organization/printify-2,Seed,1000000,USD,1000000,2018-05-07,"E-Commerce, Fashion, Manufacturing, Marketplace, Printing","San Francisco, California, United States, North America",$10M to $50M,3,Seed
Seed Round - Klickly,https://www.crunchbase.com/funding_round/klickly-seed--4ac3c0f3,Klickly,https://www.crunchbase.com/organization/klickly,Seed,,,,2018-01-15,"E-Commerce, Navigation, Shopping, Software","Venice, California, United States, North America",$1M to $10M,3,Seed
Series B - Fyusion,https://www.crunchbase.com/funding_round/fyusion-series-b--6215e198,Fyusion,https://www.crunchbase.com/organization/fyusion,Series B,22000000,USD,22000000,2017-12-18,"3D Technology, Android, Artificial Intelligence, Augmented Reality, Automotive, E-Commerce, Enterprise Software, iOS, Machine Learning, Virtual Reality","San Francisco, California, United States, North America",Less than $1M,5,
Series B - GrubMarket,https://www.crunchbase.com/funding_round/grubmarket-inc-series-b--8236809f,GrubMarket,https://www.crunchbase.com/organization/grubmarket-inc,Series B,32000000,USD,32000000,2018-07-11,"E-Commerce, Grocery, Internet, Marketing, Retail Technology","San Francisco, California, United States, North America",$1M to $10M,6,Late Stage Venture
Non Equity Assistance - Shipsi,https://www.crunchbase.com/funding_round/shipsi-inc-non-equity-assistance--b6447bc4,Shipsi,https://www.crunchbase.com/organization/shipsi-inc,Non-equity Assistance,,,,2019-02-26,"E-Commerce, Information Services, Information Technology","Venice, California, United States, North America",$1M to $10M,6,Seed
Series A - Scalefast,https://www.crunchbase.com/funding_round/scalefast-series-a--fd55b462,Scalefast,https://www.crunchbase.com/organization/scalefast,Series A,8000000,USD,8000000,2017-12-21,"B2B, B2C, Cloud Computing, E-Commerce, E-Commerce Platforms, Payments, Subscription Service","El Segundo, California, United States, North America",$10M to $50M,2,Early Stage Venture
"Convertible Note - Pundit, Inc.",https://www.crunchbase.com/funding_round/grafiti-app-convertible-note--25ffc1e6,"Pundit, Inc.",https://www.crunchbase.com/organization/grafiti-app,Convertible Note,,,,2018-08-27,"Apps, Art, Communities, Content, Digital Entertainment, E-Commerce, Marketplace, Media and Entertainment, Messaging, Social Media","Los Angeles, California, United States, North America",$1M to $10M,4,Seed
Series D - IfOnly,https://www.crunchbase.com/funding_round/ifonly-series-d--9ced1262,IfOnly,https://www.crunchbase.com/organization/ifonly,Series D,,,,2018-09-28,"E-Commerce, Marketplace, Retail, Retail Technology","San Francisco, California, United States, North America",$1M to $10M,8,Late Stage Venture
Seed Round - EvaBot,https://www.crunchbase.com/funding_round/evabot-inc-seed--d1c50497,EvaBot,https://www.crunchbase.com/organization/evabot-inc,Seed,1610000,USD,1610000,2017-12-01,"Artificial Intelligence, E-Commerce, Gift, Information Technology, Virtual Assistant","San Mateo, California, United States, North America",Less than $1M,3,Seed
Convertible Note - Kokko,https://www.crunchbase.com/funding_round/kokko-inc--convertible-note--01baecbd,Kokko,https://www.crunchbase.com/organization/kokko-inc-,Convertible Note,150000,USD,150000,2017-07-17,"Apps, E-Commerce, Mobile, Software","Los Altos, California, United States, North America",Less than $1M,3,
Series C - Allbirds,https://www.crunchbase.com/funding_round/allbirds-series-c--74341f12,Allbirds,https://www.crunchbase.com/organization/allbirds,Series C,50000000,USD,50000000,2018-10-11,"E-Commerce, Fashion, Manufacturing, Shoes, Shopping","San Francisco, California, United States, North America",$50M to $100M,5,Late Stage Venture
Convertible Note - Pona,https://www.crunchbase.com/funding_round/pona-convertible-note--ee2a6483,Pona,https://www.crunchbase.com/organization/pona,Convertible Note,120000,USD,120000,2018-10-01,"Agriculture, E-Commerce, Food and Beverage, Hospitality, Internet, Marketplace, Tourism","San Francisco, California, United States, North America",,1,
