Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Series A - Dyne Therapeutics,https://www.crunchbase.com/funding_round/dyne-therapeutics-series-a--55392220,Dyne Therapeutics,https://www.crunchbase.com/organization/dyne-therapeutics,Series A,50000000,USD,50000000,2019-04-03,"Biotechnology, Health Care, Medical, Pharmaceutical","Cambridge, Massachusetts, United States, North America",$1M to $10M,1,Early Stage Venture
"Corporate Round - Tarmin, Inc.",https://www.crunchbase.com/funding_round/tarmin-inc-corporate-round--46fc2868,"Tarmin, Inc.",https://www.crunchbase.com/organization/tarmin-inc,Corporate Round,,,,2019-04-03,"Cloud Computing, Cloud Data Services, Information Technology, Security, Software","Boston, Massachusetts, United States, North America",Less than $1M,1,
"Seed Round - Energetic Insurance, Inc.",https://www.crunchbase.com/funding_round/energetic-insurance-inc-seed--0a74ee48,"Energetic Insurance, Inc.",https://www.crunchbase.com/organization/energetic-insurance-inc,Seed,,,,2019-04-05,"Big Data, FinTech, Insurance, InsurTech, Renewable Energy, Risk Management, Solar","Boston, Massachusetts, United States, North America",Less than $1M,6,Seed
"Seed Round - Energetic Insurance, Inc.",https://www.crunchbase.com/funding_round/energetic-insurance-inc-seed--2bb71fb3,"Energetic Insurance, Inc.",https://www.crunchbase.com/organization/energetic-insurance-inc,Seed,2700000,USD,2700000,2019-04-08,"Big Data, FinTech, Insurance, InsurTech, Renewable Energy, Risk Management, Solar","Boston, Massachusetts, United States, North America",Less than $1M,6,Seed
Debt Financing - Forward Financing,https://www.crunchbase.com/funding_round/forward-financing-debt-financing--0a46c0cc,Forward Financing,https://www.crunchbase.com/organization/forward-financing,Debt Financing,90000000,USD,90000000,2019-04-08,"Finance, Financial Services","Boston, Massachusetts, United States, North America",Less than $1M,1,
Post-IPO Equity - Alnylam Pharmaceuticals,https://www.crunchbase.com/funding_round/alnylam-pharmaceuticals-post-ipo-equity--22054f09,Alnylam Pharmaceuticals,https://www.crunchbase.com/organization/alnylam-pharmaceuticals,Post-IPO Equity,800000000,USD,800000000,2019-04-08,"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics","Cambridge, Massachusetts, United States, North America",$50M to $100M,6,IPO
Series A - Inozyme,https://www.crunchbase.com/funding_round/inozyme-series-a--405792f9,Inozyme,https://www.crunchbase.com/organization/inozyme,Series A,67000000,USD,67000000,2019-04-10,"Biotechnology, Health Care, Medical, Pharmaceutical","Cambridge, Massachusetts, United States, North America",$10M to $50M,3,Early Stage Venture
Series A - Sonde Health,https://www.crunchbase.com/funding_round/sonde-health-series-a--3a2b7c55,Sonde Health,https://www.crunchbase.com/organization/sonde-health,Series A,16000000,USD,16000000,2019-04-11,"Biotechnology, Health Care","Boston, Massachusetts, United States, North America",Less than $1M,2,Early Stage Venture
Series B - Affectiva,https://www.crunchbase.com/funding_round/affectiva-series-b--a28a320d,Affectiva,https://www.crunchbase.com/organization/affectiva,Series B,26000000,USD,26000000,2019-04-11,"Artificial Intelligence, Automotive, Digital Marketing, Health Care, Human Resources","Boston, Massachusetts, United States, North America",$1M to $10M,7,Early Stage Venture
Series E - Intrinsic Therapeutics,https://www.crunchbase.com/funding_round/intrinsic-therapeutics-series-e--a7706b57,Intrinsic Therapeutics,https://www.crunchbase.com/organization/intrinsic-therapeutics,Series E,52000000,USD,52000000,2019-04-11,"Health Care, Manufacturing, Medical, Medical Device, Therapeutics","Woburn, Massachusetts, United States, North America",$100M to $500M,10,Late Stage Venture
Series A - Embark Veterinary,https://www.crunchbase.com/funding_round/embark-veterinary-series-a--ff79b5e1,Embark Veterinary,https://www.crunchbase.com/organization/embark-veterinary,Series A,10000000,USD,10000000,2019-04-11,"Animal Feed, Biotechnology, Genetics, Health Care, Pet, Veterinary","Boston, Massachusetts, United States, North America",$1M to $10M,4,Early Stage Venture
Debt Financing - Sonde Health,https://www.crunchbase.com/funding_round/sonde-health-debt-financing--53eba15a,Sonde Health,https://www.crunchbase.com/organization/sonde-health,Debt Financing,6000000,USD,6000000,2019-04-11,"Biotechnology, Health Care","Boston, Massachusetts, United States, North America",Less than $1M,2,Early Stage Venture
Grant - Framingham Heart Study,https://www.crunchbase.com/funding_round/framingham-heart-study-grant--d6d4eb7d,Framingham Heart Study,https://www.crunchbase.com/organization/framingham-heart-study,Grant,38000000,USD,38000000,2019-04-16,Health Care,"Framingham, Massachusetts, United States, North America",,1,
Series B - PathAI,https://www.crunchbase.com/funding_round/pathai-series-b--388d2c7a,PathAI,https://www.crunchbase.com/organization/pathai,Series B,60000000,USD,60000000,2019-04-17,"Artificial Intelligence, Health Care, Health Diagnostics","Boston, Massachusetts, United States, North America",$1M to $10M,4,Early Stage Venture
Venture Round - Admirals Bank,https://www.crunchbase.com/funding_round/admirals-bank-series-unknown--2649123d,Admirals Bank,https://www.crunchbase.com/organization/admirals-bank,Venture - Series Unknown,26500000,USD,26500000,2019-04-18,"Banking, Financial Services","Boston, Massachusetts, United States, North America",$10M to $50M,1,
Series A - Nocion Therapeutics,https://www.crunchbase.com/funding_round/nocion-therapeutics-series-a--7f0f1321,Nocion Therapeutics,https://www.crunchbase.com/organization/nocion-therapeutics,Series A,27000000,USD,27000000,2019-04-18,"Biotechnology, Health Care, Medical","Cambridge, Massachusetts, United States, North America",,1,Early Stage Venture
Seed Round - Marigold Health,https://www.crunchbase.com/funding_round/marigold-health-seed--802c1665,Marigold Health,https://www.crunchbase.com/organization/marigold-health,Seed,1250000,USD,1250000,2019-04-19,"Artificial Intelligence, Health Care, Health Diagnostics, Medical, Natural Language Processing, Psychology","Boston, Massachusetts, United States, North America",,5,Seed
Series A - Censinet,https://www.crunchbase.com/funding_round/censinet-series-a--137ea0d4,Censinet,https://www.crunchbase.com/organization/censinet,Series A,7800000,USD,7800000,2019-04-22,"Health Care, Information Technology, Risk Management, Supply Chain Management","Boston, Massachusetts, United States, North America",Less than $1M,3,Early Stage Venture
Series A - Sherlock Biosciences,https://www.crunchbase.com/funding_round/sherlock-biosciences-series-a--34c85745,Sherlock Biosciences,https://www.crunchbase.com/organization/sherlock-biosciences,Series A,31000000,USD,31000000,2019-04-23,Health Care,"Cambridge, Massachusetts, United States, North America",,2,Early Stage Venture
Grant - Boston Medical Center,https://www.crunchbase.com/funding_round/boston-medical-center-grant--62efba80,Boston Medical Center,https://www.crunchbase.com/organization/boston-medical-center,Grant,89000000,USD,89000000,2019-04-23,"Health Care, Hospital, Medical, Non Profit","Boston, Massachusetts, United States, North America",$1B to $10B,3,
Venture Round - Digital Guardian,https://www.crunchbase.com/funding_round/digitalguardian-series-unknown--70cfa088,Digital Guardian,https://www.crunchbase.com/organization/digitalguardian,Venture - Series Unknown,30000000,USD,30000000,2019-04-24,"Cyber Security, Data Visualization, Enterprise Software, Information Technology, Security, Software","Waltham, Massachusetts, United States, North America",$50M to $100M,8,
Series A - BostonGene,https://www.crunchbase.com/funding_round/bostongene-series-a--6d8c92bc,BostonGene,https://www.crunchbase.com/organization/bostongene,Series A,50000000,USD,50000000,2019-04-25,"Bioinformatics, Genetics, Health Care, Software","Waltham, Massachusetts, United States, North America",$10M to $50M,1,Early Stage Venture
Grant - Gelesis,https://www.crunchbase.com/funding_round/gelesis-grant--ee3c3190,Gelesis,https://www.crunchbase.com/organization/gelesis,Grant,10600000,USD,10600000,2019-04-25,"Biotechnology, Diabetes, Health Care, Medical Device","Boston, Massachusetts, United States, North America",$10M to $50M,10,Private Equity
Series A - ZeroNorth,https://www.crunchbase.com/funding_round/zeronorth-series-a--3c954f4c,ZeroNorth,https://www.crunchbase.com/organization/zeronorth,Series A,10000000,USD,10000000,2019-04-29,"Cloud Security, Cyber Security, Information Technology, Internet, SaaS, Security, Software","Boston, Massachusetts, United States, North America",Less than $1M,4,Early Stage Venture
Seed Round - Dynocardia,https://www.crunchbase.com/funding_round/dynocardia-seed--429112d7,Dynocardia,https://www.crunchbase.com/organization/dynocardia,Seed,340000,USD,340000,2019-04-29,"Biotechnology, Health Care, Medical Device, Personal Health, Wearables, Wellness","Lowell, Massachusetts, United States, North America",,1,Seed
Seed Round - Elsen,https://www.crunchbase.com/funding_round/elsen-trading-seed--06534427,Elsen,https://www.crunchbase.com/organization/elsen-trading,Seed,3245000,USD,3245000,2019-05-01,"FinTech, Hedge Funds","Boston, Massachusetts, United States, North America",$1M to $10M,6,Seed
Seed Round - Ava Robotics,https://www.crunchbase.com/funding_round/ava-robotics-seed--d77d02e0,Ava Robotics,https://www.crunchbase.com/organization/ava-robotics,Seed,2900000,USD,2900000,2019-05-01,"Artificial Intelligence, Information Technology, Robotics, Software","Cambridge, Massachusetts, United States, North America",Less than $1M,1,Seed
Funding Round - Mellitus,https://www.crunchbase.com/funding_round/mellitus-undisclosed--8eb77096,Mellitus,https://www.crunchbase.com/organization/mellitus,Funding Round,,,,2019-05-07,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Boston, Massachusetts, United States, North America",Less than $1M,7,
Venture Round - The Ayurveda Experience,https://www.crunchbase.com/funding_round/the-ayurveda-experience-series-unknown--6fd66ed8,The Ayurveda Experience,https://www.crunchbase.com/organization/the-ayurveda-experience,Venture - Series Unknown,100000000,INR,1436346,2019-05-07,"Alternative Medicine, Health Care","Boston, Massachusetts, United States, North America",,2,
Corporate Round - Goldfinch Biopharma,https://www.crunchbase.com/funding_round/goldfinch-biopharma-corporate-round--304457c4,Goldfinch Biopharma,https://www.crunchbase.com/organization/goldfinch-biopharma,Corporate Round,55000000,USD,55000000,2019-05-08,"Health Care, Medical Device, Therapeutics","Cambridge, Massachusetts, United States, North America",$1M to $10M,2,
Series B - Scipher Medicine,https://www.crunchbase.com/funding_round/scipher-medicine-series-b--8d521818,Scipher Medicine,https://www.crunchbase.com/organization/scipher-medicine,Series B,,,,2019-05-09,"Alternative Medicine, Artificial Intelligence, Biotechnology, Health Care, Health Diagnostics","Waltham, Massachusetts, United States, North America",$10M to $50M,4,Early Stage Venture
Series A - Twentyeight-Seven Therapeutics,https://www.crunchbase.com/funding_round/twentyeight-seven-therapeutics-series-a--53b3d28f,Twentyeight-Seven Therapeutics,https://www.crunchbase.com/organization/twentyeight-seven-therapeutics,Series A,15000000,USD,15000000,2019-05-09,"Biotechnology, Developer Platform, Health Care, Life Science, Therapeutics","Cambridge, Massachusetts, United States, North America",,3,Early Stage Venture
Series A - Smilo,https://www.crunchbase.com/funding_round/smilo-series-a--3a1b8de0,Smilo,https://www.crunchbase.com/organization/smilo,Series A,,,,2019-05-09,"Baby, Consumer Goods, Health Care, Wellness","Wayland, Massachusetts, United States, North America",$1M to $10M,4,Early Stage Venture
Series B - Podimetrics,https://www.crunchbase.com/funding_round/podimetrics-series-b--eaeb7697,Podimetrics,https://www.crunchbase.com/organization/podimetrics,Series B,13400000,USD,13400000,2019-05-09,"Diabetes, Health Care, Medical Device","Somerville, Massachusetts, United States, North America",Less than $1M,3,Early Stage Venture
Venture Round - Fincura,https://www.crunchbase.com/funding_round/fincura-series-unknown--a8083445,Fincura,https://www.crunchbase.com/organization/fincura,Venture - Series Unknown,5189250,USD,5189250,2019-05-10,"B2B, Enterprise, FinTech, SaaS, Software","Boston, Massachusetts, United States, North America",,4,
Series A - ElevateBio,https://www.crunchbase.com/funding_round/elevatebio-series-a--349f9b1b,ElevateBio,https://www.crunchbase.com/organization/elevatebio,Series A,150000000,USD,150000000,2019-05-13,"Biotechnology, Genetics, Health Care, Innovation Management, Therapeutics, Wellness","Waltham, Massachusetts, United States, North America",,2,Early Stage Venture
Venture Round - Spectrawave,https://www.crunchbase.com/funding_round/spectrawave-series-unknown--9a8df336,Spectrawave,https://www.crunchbase.com/organization/spectrawave,Venture - Series Unknown,16397066,USD,16397066,2019-05-13,"Health Care, Health Diagnostics, Medical, Medical Device, Therapeutics","Waltham, Massachusetts, United States, North America",,1,
Private Equity Round - Boston Health Economic Holdings,https://www.crunchbase.com/funding_round/boston-health-economics-private-equity--da07c958,Boston Health Economic Holdings,https://www.crunchbase.com/organization/boston-health-economics,Private Equity,78000000,USD,78000000,2019-05-15,"Analytics, Health Care, Information Technology, Medical","Boston, Massachusetts, United States, North America",$10M to $50M,1,Private Equity
Grant - Massachusetts Eye and Ear Infirmly,https://www.crunchbase.com/funding_round/massachusetts-eye-and-ear-infirmly-grant--ba364aa3,Massachusetts Eye and Ear Infirmly,https://www.crunchbase.com/organization/massachusetts-eye-and-ear-infirmly,Grant,,,,2019-05-15,"Health Care, Medical","Boston, Massachusetts, United States, North America",,1,M&A
Grant - Pison,https://www.crunchbase.com/funding_round/pison-grant--d08ac5dc,Pison,https://www.crunchbase.com/organization/pison,Grant,,,,2019-05-15,"Artificial Intelligence, Computer, Information Technology, Robotics","Boston, Massachusetts, United States, North America",Less than $1M,1,
Angel Round - KingsCrowd,https://www.crunchbase.com/funding_round/kingscrowd-angel--f5891c69,KingsCrowd,https://www.crunchbase.com/organization/kingscrowd,Angel,25000,USD,25000,2019-05-15,"Analytics, Artificial Intelligence, Financial Services, Venture Capital","Boston, Massachusetts, United States, North America",$1M to $10M,6,
